Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed
Canada,CAN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,North America,4585.211666489874
United States,USA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,North America,4585.211666489874
Argentina,ARG,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,59999.9986588955,2021,WDI,Public Debt Indicators,Latin America & Caribbean,244.9489715407997
Brazil,BRA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,119999.997317791,2021,WDI,Public Debt Indicators,Latin America & Caribbean,346.4101576423402
Colombia,COL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,59999.9986588955,2021,WDI,Public Debt Indicators,Latin America & Caribbean,244.9489715407997
Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Dominican Republic,DOM,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
El Salvador,SLV,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Guatemala,GTM,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Honduras,HND,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Mexico,MEX,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,109999.999403954,2021,WDI,Public Debt Indicators,North America,331.66247813696685
Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,50000.0007450581,2021,WDI,Public Debt Indicators,Latin America & Caribbean,223.60679941597954
Paraguay,PRY,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,29999.9993294477,2021,WDI,Public Debt Indicators,Latin America & Caribbean,173.20507882116996
Peru,PER,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,200000.002980232,2021,WDI,Public Debt Indicators,Latin America & Caribbean,447.2135988319586
St. Lucia,LCA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Uruguay,URY,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Latin America & Caribbean,4585.211666489874
Albania,ALB,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Europe,99.9999988824129
Armenia,ARM,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Australia,AUS,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,East Asia & Pacific,4585.211666489874
Austria,AUT,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Bangladesh,BGD,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,93059997.5585938,2021,WDI,Public Debt Indicators,South Asia,9646.760987947913
Belgium,BEL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Bosnia and Herzegovina,BIH,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19999.9995529652,2021,WDI,Public Debt Indicators,Europe,141.4213546568028
Bulgaria,BGR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,50000.0007450581,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,223.60679941597954
Croatia,HRV,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Cyprus,CYP,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Czechia,CZE,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Denmark,DNK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Estonia,EST,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Fiji,FJI,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,193149993.896484,2021,WDI,Public Debt Indicators,East Asia & Pacific,13897.84133944851
Finland,FIN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
France,FRA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Georgia,GEO,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Germany,DEU,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Greece,GRC,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Hungary,HUN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Iceland,ISL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,327829986.572266,2021,WDI,Public Debt Indicators,East Asia & Pacific,18106.07595732068
Ireland,IRL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Italy,ITA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Japan,JPN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,East Asia & Pacific,4585.211666489874
Kazakhstan,KAZ,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Central Asia,4585.211666489874
Kenya,KEN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,5750000.0,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,2397.91576165636
"Korea, Rep.",KOR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,East Asia & Pacific,4585.211666489874
Kosovo,XKX,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Europe,99.9999988824129
Kyrgyz Republic,KGZ,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,29999.9993294477,2021,WDI,Public Debt Indicators,Central Asia,173.20507882116996
Latvia,LVA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Lithuania,LTU,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Luxembourg,LUX,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Malta,MLT,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Mauritius,MUS,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,280000.001192093,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,529.1502633393401
Moldova,MDA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Europe,99.9999988824129
Nepal,NPL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,25569999.6948242,2021,WDI,Public Debt Indicators,South Asia,5056.678721732695
Netherlands,NLD,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
North Macedonia,MKD,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Europe,99.9999988824129
Norway,NOR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Pakistan,PAK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,10819999.6948242,2021,WDI,Public Debt Indicators,South Asia,3289.376794291618
Philippines,PHL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,65209999.0844727,2021,WDI,Public Debt Indicators,East Asia & Pacific,8075.270836601872
Poland,POL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Portugal,PRT,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Romania,ROU,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Rwanda,RWA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,2799999.95231628,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1673.3200388199145
Senegal,SEN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19999.9995529652,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,141.4213546568028
Slovak Republic,SVK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Slovenia,SVN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
South Africa,ZAF,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,1470000.02861023,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1212.435577096874
Spain,ESP,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Sri Lanka,LKA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,20090000.1525879,2021,WDI,Public Debt Indicators,South Asia,4482.186983224585
Sweden,SWE,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Tajikistan,TJK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2021,WDI,Public Debt Indicators,Central Asia,99.9999988824129
Thailand,THA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,6780000.20980835,2021,WDI,Public Debt Indicators,East Asia & Pacific,2603.843353546513
Turkiye,TUR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,70000.0002980232,2021,WDI,Public Debt Indicators,Europe,264.57513166966993
Uganda,UGA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,3130000.11444092,2021,WDI,Public Debt Indicators,Sub-Saharan Africa,1769.1806336383293
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,21024166.02651485,2021,WDI,Public Debt Indicators,Europe,4585.211666489874
Canada,CAN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,North America,3876.460278213879
United States,USA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,North America,3876.460278213879
Argentina,ARG,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,50000.0007450581,2022,WDI,Public Debt Indicators,Latin America & Caribbean,223.60679941597954
Brazil,BRA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,90000.0035762787,2022,WDI,Public Debt Indicators,Latin America & Caribbean,300.0000059604644
Colombia,COL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,29999.9993294477,2022,WDI,Public Debt Indicators,Latin America & Caribbean,173.20507882116996
Costa Rica,CRI,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19999.9995529652,2022,WDI,Public Debt Indicators,Latin America & Caribbean,141.4213546568028
Dominican Republic,DOM,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
El Salvador,SLV,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Guatemala,GTM,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Honduras,HND,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19999.9995529652,2022,WDI,Public Debt Indicators,Latin America & Caribbean,141.4213546568028
Mexico,MEX,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,79999.9982118607,2022,WDI,Public Debt Indicators,North America,282.84270931360544
Nicaragua,NIC,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,29999.9993294477,2022,WDI,Public Debt Indicators,Latin America & Caribbean,173.20507882116996
Paraguay,PRY,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19999.9995529652,2022,WDI,Public Debt Indicators,Latin America & Caribbean,141.4213546568028
Peru,PER,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,159999.996423721,2022,WDI,Public Debt Indicators,Latin America & Caribbean,399.99999552965124
St. Lucia,LCA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Latin America & Caribbean,99.9999988824129
Uruguay,URY,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Latin America & Caribbean,3876.460278213879
Albania,ALB,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Europe,99.9999988824129
Armenia,ARM,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Australia,AUS,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,East Asia & Pacific,3876.460278213879
Austria,AUT,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Bangladesh,BGD,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,84970001.2207031,2022,WDI,Public Debt Indicators,South Asia,9217.917401490593
Belgium,BEL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Bosnia and Herzegovina,BIH,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,29999.9993294477,2022,WDI,Public Debt Indicators,Europe,173.20507882116996
Bulgaria,BGR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Cote d'Ivoire,CIV,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,39999.9991059303,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,199.99999776482574
Croatia,HRV,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Cyprus,CYP,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Czechia,CZE,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Denmark,DNK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Estonia,EST,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Fiji,FJI,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,57439998.626709,2022,WDI,Public Debt Indicators,East Asia & Pacific,7578.918037999158
Finland,FIN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
France,FRA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Georgia,GEO,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Germany,DEU,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Greece,GRC,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Hungary,HUN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Iceland,ISL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,206779998.779297,2022,WDI,Public Debt Indicators,East Asia & Pacific,14379.846966476973
Ireland,IRL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Italy,ITA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Japan,JPN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,East Asia & Pacific,3876.460278213879
Kazakhstan,KAZ,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Central Asia,3876.460278213879
Kenya,KEN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,7050000.19073486,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,2655.1836453878022
"Korea, Rep.",KOR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,East Asia & Pacific,3876.460278213879
Kosovo,XKX,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,129999.995231628,2022,WDI,Public Debt Indicators,Europe,360.55512093385664
Kyrgyz Republic,KGZ,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,29999.9993294477,2022,WDI,Public Debt Indicators,Central Asia,173.20507882116996
Latvia,LVA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Lithuania,LTU,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Luxembourg,LUX,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Malta,MLT,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Mauritius,MUS,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,310000.002384186,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,556.7764384240644
Moldova,MDA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19999.9995529652,2022,WDI,Public Debt Indicators,Europe,141.4213546568028
Nepal,NPL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19079999.9237061,2022,WDI,Public Debt Indicators,South Asia,4368.065924835167
Netherlands,NLD,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
North Macedonia,MKD,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,19999.9995529652,2022,WDI,Public Debt Indicators,Europe,141.4213546568028
Norway,NOR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Pakistan,PAK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,16639999.3896484,2022,WDI,Public Debt Indicators,South Asia,4079.215536061854
Philippines,PHL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,76809997.5585938,2022,WDI,Public Debt Indicators,East Asia & Pacific,8764.131306558214
Poland,POL,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Portugal,PRT,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Romania,ROU,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Rwanda,RWA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,1389999.98569489,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,1178.9826061884417
Senegal,SEN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,9999.99977648258,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,99.9999988824129
Slovak Republic,SVK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Slovenia,SVN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
South Africa,ZAF,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,1419999.95708466,2022,WDI,Public Debt Indicators,Sub-Saharan Africa,1191.6375107744216
Spain,ESP,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Sri Lanka,LKA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,50549999.2370605,2022,WDI,Public Debt Indicators,South Asia,7109.852265487694
Sweden,SWE,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,15026944.288570024,2022,WDI,Public Debt Indicators,Europe,3876.460278213879
Tajikistan,TJK,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,400000.005960464,2022,WDI,Public Debt Indicators,Central Asia,632.4555367458364
Thailand,THA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,0,12899999.6185303,2022,WDI,Public Debt Indicators,East Asia & Pacific,3591.65694610862
